5.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,27.62216016962494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06386404090233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.416471418287763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5199999999999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,26.62450159090634,0.0,0.0,0.0,0.0,0.0,24.838411778034413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.660662626648607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,27.03112020462975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.176714074609137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.877529930707546,0.0,0.0,0.0,0.0,15.626631950027951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.08,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.53268930694628,0.0,0.0,0.0,0.0,24.01076343728546,23.652979229028908,0.0,0.0,0.0,0.0,0.0,0.0,20.93331788958207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823990104623954,0.0,0.0
4.48,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.923077776630894,0.0,25.266875526433026,0.0,24.570346178664842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40121163410609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832128308848665,0.0,0.0,0.0,0.0,0.0,10.93404806061016,0.0,0.0,0.0,0.0,0.0
2.4000000000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,26.034603318540043,0.0,0.0,0.0,0.0,0.0,0.0,23.92274114102517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75577828850973,0.0,0.0,0.0,0.0,0.0,0.0,14.707450173118751,0.0,13.50526964733093,12.921942678372812,0.0,11.732764974371701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8399999999999999,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,25.34192967228412,0.0,24.779234553497563,0.0,24.149604523920225,23.808246519524737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88616177327209,0.0,0.0,0.0,0.0,11.93558980763865,11.346494574560758,0.0,0.0,0.0,0.0,0.0,0.0,6.940519321622366,0.0
2.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.570466027523807,0.0,0.0,0.0,0.0,0.0,0.0,20.616054247050563,0.0,19.6125497865478,19.087290578772038,18.546145421878443,17.98980903837455,0.0,0.0,0.0,15.625901923874153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503030896687898,0.0,0.0,7.462112203819508,0.0
5.36,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,27.149564968788976,0.0,0.0,0.0,0.0,0.0,25.24275833161773,24.868057875307112,0.0,0.0,0.0,0.0,0.0,22.122085479527666,21.58635298792669,21.0290498160925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93861228742324,0.0,0.0,0.0,11.18647672655487,0.0,9.764969357357398,0.0,8.207603226191516,0.0
